6643,Polygon,6644,1,6643,53,73,73127,5307373127,A,127,Voting District 127,V1,G5240,N,66171071,1385609,48.9729474,-122.3575603,6643,6644,6598,1204,53,73,73127,5307373127,A,127,Voting District 127,V1,G5240,N,66171071,1385609,48.9729,-122.358,301716,1666,1204,1,6378,Whatcom,127,27,133,608,952,152,0,596,0.179487,0.203209,952,1,127,27,947,162,670,206,612,314,499,0.194712,0.251834,0.386224,0.27759,227.068,590.932,620L200US53042,53,42,42,SHD,1136.092,0.417532,0.008296
6665,Polygon,6666,1,6665,53,73,73105,5307373105,A,105,Voting District 105,V1,G5240,N,46528137,222615,48.9748939,-122.5387991,6665,6666,6576,1063,53,73,73105,5307373105,A,105,Voting District 105,V1,G5240,N,46528137,222615,48.9749,-122.539,300262,1526,1063,1,6356,Whatcom,105,5,108,670,996,126,0,655,0.138817,0.161332,996,1,105,5,941,125,719,151,688,276,543,0.148104,0.179976,0.336996,0.221692,186,653,620L200US53042,53,42,42,SHD,1136.092,0.349437,0.005742
6666,Polygon,6667,1,6666,53,73,73104,5307373104,A,104,Voting District 104,V1,G5240,N,27560108,35705,48.9776488,-122.63861,6666,6667,6575,1214,53,73,73104,5307373104,A,104,Voting District 104,V1,G5240,N,27560108,35705,48.9776,-122.639,300211,1568,1214,1,6355,Whatcom,104,4,302,433,980,323,0,421,0.410884,0.43414,980,1,104,4,948,346,456,373,412,422,363,0.431421,0.475159,0.53758,0.481387,377.889,407.111,620L200US53042,53,42,42,SHD,1136.092,0.25808,0.00339
6669,Polygon,6670,1,6669,53,73,73101,5307373101,A,101,Voting District 101,V1,G5240,N,12652231,135261,48.9846692,-123.059496,6669,6670,6572,1122,53,73,73101,5307373101,A,101,Voting District 101,V1,G5240,N,12652231,135261,48.9847,-123.059,299935,1314,1122,1,6352,Whatcom,101,1,348,172,858,354,0,169,0.669231,0.676864,858,1,101,1,822,451,216,498,167,495,160,0.676162,0.748872,0.755725,0.72692,483.402,181.598,620L200US53042,53,42,42,SHD,1136.092,0.18294,0.001571
6670,Polygon,6671,1,6670,53,73,73135,5307373135,A,135,Voting District 135,V1,G5240,N,194194598,1544271,48.927746,-121.9992589,6670,6671,6606,628,53,73,73135,5307373135,A,135,Voting District 135,V1,G5240,N,194194598,1544271,48.9277,-121.999,302428,764,628,1,6386,Whatcom,135,35,251,140,568,242,0,156,0.641944,0.60804,568,1,135,35,570,316,167,336,146,320,137,0.654244,0.697095,0.700219,0.683853,329.617,152.383,620L200US53042,53,42,42,SHD,1136.092,0.81801,0.024016
6671,Polygon,6672,1,6671,53,73,73157,5307373157,A,157,Voting District 157,V1,G5240,N,26465067,73928,48.987889,-122.4462968,6671,6672,6628,461,53,73,73157,5307373157,A,157,Voting District 157,V1,G5240,N,26465067,73928,48.9879,-122.446,304224,696,461,1,NA,Whatcom,157,57,44,257,383,49,0,257,0.146179,0.160131,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,620L200US53042,53,42,42,SHD,1136.092,0.260677,0.00326
6673,Polygon,6674,0,6673,53,73,WVSEBY,53073WVSEBY,P,Water: Semiahmoo Bay,Water: Semiahmoo Bay,0,G5240,S,0,30607759,48.9770546,-122.8311441,6673,6674,NA,0,53,73,WVSEBY,53073WVSEBY,P,Water: Semiahmoo Bay,Water: Semiahmoo Bay,0,G5240,S,0,30607759,48.9771,-122.831,308405,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0.291264,0.00376
6676,Polygon,6677,0,6676,53,73,WVSTGA,53073WVSTGA,P,Water: Strait of Georgia,Water: Strait of Georgia,0,G5240,S,0,615859150,48.8938191,-122.9512132,6676,6677,NA,0,53,73,WVSTGA,53073WVSTGA,P,Water: Strait of Georgia,Water: Strait of Georgia,0,G5240,S,0,615859150,48.8938,-122.951,308420,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,1.665868,0.075522
6684,Polygon,6685,1,6684,53,73,WVBLAI,53073WVBLAI,P,Water: Blaine,Water: Blaine,0,G5240,S,0,6991753,48.9973606,-122.7733729,6684,6685,NA,0,53,73,WVBLAI,53073WVBLAI,P,Water: Blaine,Water: Blaine,0,G5240,S,0,6991753,48.9974,-122.773,308117,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,620L200US53042,53,42,42,SHD,1136.092,0.393668,0.000859
6685,Polygon,6686,1,6685,53,73,MBNF42,53073MBNF42,P,Mount Baker National Forest Leg 42,Mount Baker National Forest Leg 42,0,G5240,S,1090222735,27270986,48.8558455,-121.7179493,6685,6686,NA,2,53,73,MBNF42,53073MBNF42,P,Mount Baker National Forest Leg 42,Mount Baker National Forest Leg 42,0,G5240,S,1090222735,27270986,48.8558,-121.718,307499,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,620L200US53042,53,42,42,SHD,1136.092,2.108417,0.136842
6686,Polygon,6687,1,6686,53,73,MBNF39,53073MBNF39,P,Mount Baker National Forest Leg 39,Mount Baker National Forest Leg 39,0,G5240,S,660555868,678385,48.80648,-120.895542,6686,6687,NA,0,53,73,MBNF39,53073MBNF39,P,Mount Baker National Forest Leg 39,Mount Baker National Forest Leg 39,0,G5240,S,660555868,678385,48.8065,-120.896,307447,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,620L200US53039,53,39,39,SHD,4373.499,1.762122,0.080948
6687,Polygon,6688,1,6687,53,73,NCNPRK,53073NCNPRK,P,North Cascades National Park,North Cascades National Park,0,G5240,S,1238037456,20936893,48.7714012,-121.2305374,6687,6688,NA,1,53,73,NCNPRK,53073NCNPRK,P,North Cascades National Park,North Cascades National Park,0,G5240,S,1238037456,20936893,48.7714,-121.231,307768,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,620L200US53039,53,39,39,SHD,4373.499,2.670117,0.154174
6688,Polygon,6689,1,6688,53,73,RLNREC,53073RLNREC,P,Ross Lake National Recreation Area,Ross Lake National Recreation Area,0,G5240,S,365869867,52257592,48.8129392,-121.0742639,6688,6689,NA,42,53,73,RLNREC,53073RLNREC,P,Ross Lake National Recreation Area,Ross Lake National Recreation Area,0,G5240,S,365869867,52257592,48.8129,-121.074,307852,44,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,620L200US53039,53,39,39,SHD,4373.499,1.936735,0.05119
6691,Polygon,6692,1,6691,53,73,USCUST,53073USCUST,P,US Customs Highway Crossing,US Customs Highway Crossing,0,G5240,S,14534,0,49.0017354,-122.7369891,6691,6692,NA,0,53,73,USCUST,53073USCUST,P,US Customs Highway Crossing,US Customs Highway Crossing,0,G5240,S,14534,0,49.0017,-122.737,308006,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,620L200US53042,53,42,42,SHD,1136.092,0.006612,0.000002
6740,Polygon,6741,1,6740,53,73,73801,5307373801,A,Sumas 801,Sumas 801 Voting District,V2,G5240,N,3827854,5264,48.9957791,-122.2686674,6740,6741,6691,930,53,73,73801,5307373801,A,Sumas 801,Sumas 801 Voting District,V2,G5240,N,3827854,5264,48.9958,-122.269,307355,1307,930,1,6470,Whatcom,801,120,144,288,626,147,0,286,0.333333,0.339492,626,1,801,119,583,185,307,193,290,250,232,0.376016,0.399586,0.518672,0.431425,208.378,274.622,620L200US53042,53,42,42,SHD,1136.092,0.129274,0.000471
6755,Polygon,6756,1,6755,53,73,73301,5307373301,A,Blaine 301,Blaine 301 Voting District,V2,G5240,N,6462700,0,48.9981012,-122.7031793,6755,6756,6676,1559,53,73,73301,5307373301,A,Blaine 301,Blaine 301 Voting District,V2,G5240,N,6462700,0,48.9981,-122.703,306428,2084,1559,1,6455,Whatcom,301,105,347,385,1102,349,0,381,0.474044,0.478082,1102,1,301,104,1072,449,421,490,375,565,292,0.516092,0.566474,0.659277,0.580614,502.231,362.769,620L200US53042,53,42,42,SHD,1136.092,0.214282,0.000794
6763,Polygon,6764,1,6763,53,75,75101,5307575101,A,Tekoa,Tekoa Voting District,V2,G5240,N,149659811,0,47.1983302,-117.1078244,6763,6764,6692,709,53,75,75101,5307575101,A,Tekoa,Tekoa Voting District,V2,G5240,N,149659811,0,47.1983,-117.108,308518,932,709,1,6471,Whitman,101 TEKOA,1,144,235,484,112,0,273,0.379947,0.290909,484,1,101 TEKOA,1,541,172,285,164,270,103,349,0.376368,0.37788,0.227876,0.327375,142.081,291.919,620L200US53009,53,9,9,SHD,7265.057,0.578394,0.017766
6764,Polygon,6765,1,6764,53,75,75103,5307575103,A,Farmington,Farmington Voting District,V2,G5240,N,46099907,0,47.0877973,-117.0779549,6764,6765,6694,160,53,75,75103,5307575103,A,Farmington,Farmington Voting District,V2,G5240,N,46099907,0,47.0878,-117.078,308871,205,160,1,6473,Whitman,103 FARMINGTON,3,42,68,150,36,0,78,0.381818,0.315789,150,1,103 FARMINGTON,3,150,53,71,58,66,34,91,0.427419,0.467742,0.272,0.389054,48.2427,75.7573,620L200US53009,53,9,9,SHD,7265.057,0.324299,0.005461
6765,Polygon,6766,1,6765,53,75,75105,5307575105,A,Garfield,Garfield Voting District,V2,G5240,N,189920578,0,47.0102053,-117.1468251,6765,6766,6696,629,53,75,75105,5307575105,A,Garfield,Garfield Voting District,V2,G5240,N,189920578,0,47.0102,-117.147,309060,789,629,1,6475,Whitman,105 GARFIELD,5,153,226,500,135,0,250,0.403694,0.350649,500,1,105 GARFIELD,5,520,181,248,180,237,121,308,0.421911,0.431655,0.282051,0.378539,157.851,259.149,620L200US53009,53,9,9,SHD,7265.057,0.87668,0.022466
6773,Polygon,6774,1,6773,53,75,75106,5307575106,A,Palouse Rural,Palouse Rural Voting District,V2,G5240,N,172441476,2631,46.8896843,-117.1192555,6773,6774,6697,309,53,75,75106,5307575106,A,Palouse Rural,Palouse Rural Voting District,V2,G5240,N,172441476,2631,46.8897,-117.119,309237,393,309,1,6476,Whitman,106 PALOUSE,6,87,156,284,82,0,162,0.358025,0.336066,284,1,106 PALOUSE,6,296,108,154,105,154,77,187,0.412214,0.405405,0.291667,0.369762,95.7683,163.232,620L200US53009,53,9,9,SHD,7265.057,0.885873,0.020354
6775,Polygon,6776,1,6775,53,75,75111,5307575111,A,North Pullman,North Pullman Voting District,V2,G5240,N,85033016,0,46.7922564,-117.1232426,6775,6776,6702,203,53,75,75111,5307575111,A,North Pullman,North Pullman Voting District,V2,G5240,N,85033016,0,46.7923,-117.123,309940,262,203,1,6481,Whitman,111 NORTH PULLMAN,11,63,90,216,49,0,110,0.411765,0.308176,216,1,111 NORTH PULLMAN,11,202,80,97,82,91,54,124,0.451977,0.473988,0.303371,0.409779,70.8917,102.108,620L200US53009,53,9,9,SHD,7265.057,0.486066,0.010019
6776,Polygon,6777,1,6776,53,75,75110,5307575110,A,South Pullman,South Pullman Voting District,V2,G5240,N,354433236,1292185,46.6774704,-117.2346452,6776,6777,6701,771,53,75,75110,5307575110,A,South Pullman,South Pullman Voting District,V2,G5240,N,354433236,1292185,46.6775,-117.235,309738,1001,771,1,6480,Whitman,110 SOUTH PULLMAN,10,186,366,683,171,0,377,0.336957,0.312044,683,1,110 SOUTH PULLMAN,10,702,241,390,243,374,160,462,0.381933,0.393841,0.257235,0.344336,212.456,404.544,620L200US53009,53,9,9,SHD,7265.057,1.56438,0.04183
6777,Polygon,6778,1,6777,53,75,75108,5307575108,A,Colton,Colton Voting District,V2,G5240,N,188475015,7186622,46.6029643,-117.2205591,6777,6778,6699,498,53,75,75108,5307575108,A,Colton,Colton Voting District,V2,G5240,N,188475015,7186622,46.603,-117.221,309478,675,498,1,6478,Whitman,108 COLTON,8,122,257,460,93,0,298,0.3219,0.237852,460,1,108 COLTON,8,474,163,255,174,242,90,327,0.389952,0.418269,0.215827,0.34135,142.001,273.999,620L200US53009,53,9,9,SHD,7265.057,1.046544,0.02297
6778,Polygon,6779,1,6778,53,75,75109,5307575109,A,Uniontown,Uniontown Voting District,V2,G5240,N,212700044,4030337,46.4949788,-117.1259226,6778,6779,6700,352,53,75,75109,5307575109,A,Uniontown,Uniontown Voting District,V2,G5240,N,212700044,4030337,46.495,-117.126,309621,439,352,1,6479,Whitman,109 UNIONTOWN,9,63,150,266,51,0,158,0.295775,0.244019,266,1,109 UNIONTOWN,9,282,93,151,97,142,55,181,0.381148,0.405858,0.233051,0.340019,81.2645,157.736,620L200US53009,53,9,9,SHD,7265.057,0.749032,0.025396
6859,Polygon,6860,1,6859,53,77,774109,53077774109,A,N Sunnyside,N Sunnyside Voting District,V2,G5240,N,217442494,0,46.3947642,-119.9699875,6859,6860,6854,2265,53,77,774109,53077774109,A,N Sunnyside,N Sunnyside Voting District,V2,G5240,N,217442494,0,46.3948,-119.97,321216,3359,2265,1,6629,Yakima,4109,109,223,573,1324,215,0,579,0.280151,0.270781,1324,1,4109,158,1352,349,720,407,638,352,712,0.326473,0.389474,0.330827,0.348925,364.626,680.374,620L200US53015,53,15,15,SHD,6219.978,0.804243,0.025434
61,Polygon,62,1,61,53,3,3003,5300303003,A,Rural Asotin,Rural Asotin Voting District,V2,G5240,N,620008150,958,46.2710585,-117.3486352,61,62,NA,101,53,3,3003,5300303003,A,Rural Asotin,Rural Asotin Voting District,V2,G5240,N,620008150,958,46.2711,-117.349,27323,123,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,620L200US53009,53,9,9,SHD,7265.057,2.687738,0.072201
147,Polygon,148,1,147,53,5,51416,53005051416,A,Farm,Farm Voting District,V2,G5240,N,192963543,485,46.0138507,-119.0757264,147,148,75,45,53,5,51416,53005051416,A,Farm,Farm Voting District,V2,G5240,N,192963543,485,46.0139,-119.076,29771,56,45,1,75,Benton,1416,30,3,3,10,3,0,3,0.5,0.5,10,1,1416,45,12,5,4,5,4,4,5,0.555556,0.555556,0.444444,0.518519,4.66667,4.33333,620L200US53016,53,16,16,SHD,3173.905,0.887209,0.022417
158,Polygon,159,1,158,53,5,51020,53005051020,A,Carley,Carley Voting District,V2,G5240,N,627185539,0,46.0214849,-119.7357332,158,159,58,159,53,5,51020,53005051020,A,Carley,Carley Voting District,V2,G5240,N,627185539,0,46.0215,-119.736,28940,229,159,1,58,Benton,1020,11,10,54,93,5,0,60,0.15625,0.076923,93,1,1020,5,86,10,67,11,65,12,61,0.12987,0.144737,0.164384,0.14633,11.1211,64.8789,620L200US53016,53,16,16,SHD,3173.905,1.92883,0.072871
159,Polygon,160,1,159,53,5,51240,53005051240,A,Paterson,Paterson Voting District,V2,G5240,N,238517541,0,45.9825632,-119.4859282,159,160,61,113,53,5,51240,53005051240,A,Paterson,Paterson Voting District,V2,G5240,N,238517541,0,45.9826,-119.486,29190,155,113,1,61,Benton,1240,14,10,42,75,6,0,45,0.192308,0.117647,75,1,1240,12,73,7,56,9,53,7,54,0.111111,0.145161,0.114754,0.123676,7.66788,54.3321,620L200US53016,53,16,16,SHD,3173.905,1.074677,0.027693
160,Polygon,161,1,160,53,5,51090,53005051090,A,Expansion,Expansion Voting District,V2,G5240,N,209851329,0,46.0125563,-119.2341349,160,161,60,241,53,5,51090,53005051090,A,Expansion,Expansion Voting District,V2,G5240,N,209851329,0,46.0126,-119.234,29073,315,241,1,60,Benton,1090,13,30,49,119,26,0,52,0.379747,0.333333,119,1,1090,9,121,31,67,34,64,39,57,0.316327,0.346939,0.40625,0.356505,34.9375,63.0625,620L200US53016,53,16,16,SHD,3173.905,1.216312,0.024378
182,Polygon,183,1,182,53,5,WVCOLR,53005WVCOLR,P,Water: Columbia River,Water: Columbia River,0,G5240,S,94918,109107090,45.8976079,-119.6689173,182,183,NA,0,53,5,WVCOLR,53005WVCOLR,P,Water: Columbia River,Water: Columbia River,0,G5240,S,94918,109107090,45.8976,-119.669,35874,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,620L200US53016,53,16,16,SHD,3173.905,4.0165,0.012674
479,Polygon,480,1,479,53,11,11090,5301111090,A,90,Voting District 090,V1,G5240,N,36186649,2561880,45.686038,-122.7398063,479,480,596,1652,53,11,11090,5301111090,A,90,Voting District 090,V1,G5240,N,36186649,2561880,45.686,-122.74,47742,2370,1652,1,584,Clark,90,9,278,207,858,267,0,212,0.573196,0.557411,858,1,90,468,865,416,253,440,235,479,178,0.621824,0.651852,0.729072,0.667582,450.618,224.382,620L200US53049,53,49,49,SHD,48.988,0.919786,0.004476
484,Polygon,485,1,484,53,11,11669,5301111669,A,669,Voting District 669,V1,G5240,N,2089425,11300,45.5950925,-122.5268351,484,485,569,910,53,11,11669,5301111669,A,669,Voting District 669,V1,G5240,N,2089425,11300,45.5951,-122.527,55456,1100,910,1,561,Clark,669,161,233,388,818,219,0,394,0.375201,0.357259,818,1,669,310,813,294,434,307,431,409,302,0.403846,0.415989,0.575246,0.465027,343.19,394.81,620L200US53017,53,17,17,SHD,70.37,0.109337,0.000242
498,Polygon,499,1,498,53,11,11675,5301111675,A,675,Voting District 675,V1,G5240,N,1318086,0,45.6046299,-122.5665344,498,499,572,610,53,11,11675,5301111675,A,675,Voting District 675,V1,G5240,N,1318086,0,45.6046,-122.567,55606,751,610,1,563,Clark,675,164,172,261,554,171,0,260,0.397229,0.396752,1989,0.278531926,675,312,562.634,244.83,233.688,267.391,213.077,291.623,173.247,0.511641,0.556522,0.627322,0.565162,271.542,208.926,620L200US53049,53,49,49,SHD,48.988,0.074811,0.000152
508,Polygon,509,1,508,53,11,11490,5301111490,A,490,Voting District 490,V1,G5240,N,21825422,380420,45.784114,-122.7174832,508,509,485,664,53,11,11490,5301111490,A,490,Voting District 490,V1,G5240,N,21825422,380420,45.7841,-122.717,51108,885,664,1,483,Clark,490,76,163,256,565,156,0,258,0.389021,0.376812,565,1,490,471,684,241,328,259,316,328,230,0.42355,0.450435,0.587814,0.487266,280.178,294.822,620L200US53018,53,18,18,SHD,1304.635,0.371033,0.002569
509,Polygon,510,1,509,53,11,11505,5301111505,A,505,Voting District 505,V1,G5240,N,46276856,1837510,45.8338072,-122.7184002,509,510,490,1482,53,11,11505,5301111505,A,505,Voting District 505,V1,G5240,N,46276856,1837510,45.8338,-122.718,51350,1904,1482,1,486,Clark,505,80,353,567,1265,329,0,580,0.383696,0.361936,1265,1,505,473,1278,458,638,474,620,588,478,0.417883,0.433272,0.551595,0.467583,511.536,582.464,620L200US53018,53,18,18,SHD,1304.635,0.741325,0.005572
533,Polygon,534,1,533,53,11,WVCR18,53011WVCR18,P,Water: Columbia River Leg 18,Water: Columbia River Leg 18,0,G5240,S,4174,14631264,45.577994,-122.3828256,533,534,NA,0,53,11,WVCR18,53011WVCR18,P,Water: Columbia River Leg 18,Water: Columbia River Leg 18,0,G5240,S,4174,14631264,45.578,-122.383,57943,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,620L200US53018,53,18,18,SHD,1304.635,0.839534,0.001689
536,Polygon,537,0,536,53,11,WVCR49,53011WVCR49,P,Water: Columbia River Leg 49,Water: Columbia River Leg 49,0,G5240,S,0,3843130,45.7264098,-122.7619285,536,537,NA,0,53,11,WVCR49,53011WVCR49,P,Water: Columbia River Leg 49,Water: Columbia River Leg 49,0,G5240,S,0,3843130,45.7264,-122.762,58001,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0.225845,0.000444
538,Polygon,539,1,538,53,11,WVCV49,53011WVCV49,P,Water: Columbia River - Vancouver Leg 49,Water: Columbia River - Vancouver Leg 49,0,G5240,S,0,7387209,45.691583,-122.7675012,538,539,NA,0,53,11,WVCV49,53011WVCV49,P,Water: Columbia River - Vancouver Leg 49,Water: Columbia River - Vancouver Leg 49,0,G5240,S,0,7387209,45.6916,-122.768,58058,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,620L200US53049,53,49,49,SHD,48.988,0.580103,0.000853
539,Polygon,540,1,539,53,11,WVCV17,53011WVCV17,P,Water: Columbia River - Vancouver Leg 17,Water: Columbia River - Vancouver Leg 17,0,G5240,S,0,842098,45.5900944,-122.5191784,539,540,NA,0,53,11,WVCV17,53011WVCV17,P,Water: Columbia River - Vancouver Leg 17,Water: Columbia River - Vancouver Leg 17,0,G5240,S,0,842098,45.5901,-122.519,58035,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,620L200US53017,53,17,17,SHD,70.37,0.126018,0.000097
540,Polygon,541,1,540,53,11,WVCRCA,53011WVCRCA,P,Water: Columbia River - Camas,Water: Columbia River - Camas,0,G5240,S,0,4180940,45.568033,-122.4371958,540,541,NA,0,53,11,WVCRCA,53011WVCRCA,P,Water: Columbia River - Camas,Water: Columbia River - Camas,0,G5240,S,0,4180940,45.568,-122.437,58015,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,620L200US53018,53,18,18,SHD,1304.635,0.276398,0.000482
544,Polygon,545,1,544,53,11,11245,5301111245,A,245,Voting District 245,V1,G5240,N,1267727,0,45.6114592,-122.5912705,544,545,440,811,53,11,11245,5301111245,A,245,Voting District 245,V1,G5240,N,1267727,0,45.6115,-122.591,49106,958,811,1,440,Clark,245,25,216,305,688,203,0,313,0.414587,0.393411,688,1,245,41,674,260,319,281,310,333,237,0.44905,0.475465,0.584211,0.502909,297.219,293.781,620L200US53049,53,49,49,SHD,48.988,0.065646,0.000146
545,Polygon,546,1,545,53,11,11240,5301111240,A,240,Voting District 240,V1,G5240,N,2268420,0,45.6182666,-122.607795,545,546,439,1783,53,11,11240,5301111240,A,240,Voting District 240,V1,G5240,N,2268420,0,45.6183,-122.608,49039,2164,1783,1,439,Clark,240,24,516,613,1484,496,0,616,0.457042,0.446043,1484,1,240,40,1515,635,674,660,651,762,498,0.485103,0.503433,0.604762,0.531099,696.271,614.729,620L200US53049,53,49,49,SHD,48.988,0.102346,0.000262
547,Polygon,548,1,547,53,11,11200,5301111200,A,200,Voting District 200,V1,G5240,N,3173828,0,45.6201243,-122.6329223,547,548,436,1955,53,11,11200,5301111200,A,200,Voting District 200,V1,G5240,N,3173828,0,45.6201,-122.633,48863,2434,1955,1,436,Clark,200,21,501,252,1184,486,0,255,0.665339,0.65587,1184,1,200,37,1190,646,313,674,295,698,234,0.673618,0.695562,0.748927,0.706036,684.149,284.851,620L200US53049,53,49,49,SHD,48.988,0.117461,0.000366
550,Polygon,551,1,550,53,11,11120,5301111120,A,120,Voting District 120,V1,G5240,N,2168108,0,45.629758,-122.6757019,550,551,426,3176,53,11,11120,5301111120,A,120,Voting District 120,V1,G5240,N,2168108,0,45.6298,-122.676,48037,3484,3176,1,426,Clark,120,11,569,277,1338,550,0,290,0.672577,0.654762,1338,1,120,23,1376,738,367,792,302,826,250,0.667873,0.723949,0.767658,0.719827,787.49,306.51,620L200US53049,53,49,49,SHD,48.988,0.074826,0.00025
551,Polygon,552,1,551,53,11,11190,5301111190,A,190,Voting District 190,V1,G5240,N,4829539,0,45.6267886,-122.6539437,551,552,435,2913,53,11,11190,5301111190,A,190,Voting District 190,V1,G5240,N,4829539,0,45.6268,-122.654,48747,3488,2913,1,435,Clark,190,20,654,408,1633,625,0,428,0.615819,0.593542,1633,1,190,36,1632,840,506,934,423,955,348,0.624071,0.688283,0.732924,0.681759,925.148,431.852,620L200US53049,53,49,49,SHD,48.988,0.121561,0.000557
561,Polygon,562,1,561,53,11,11690,5301111690,A,690,Voting District 690,V1,G5240,N,1684293,0,45.5915631,-122.488321,561,562,585,1884,53,11,11690,5301111690,A,690,Voting District 690,V1,G5240,N,1684293,0,45.5916,-122.488,56083,2557,1884,1,580,Clark,690,177,526,519,1478,514,0,525,0.503349,0.494706,2125,0.695529412,696,452,1417.49,614.152,593.287,671.186,549.468,721.96,445.834,0.508641,0.549858,0.618225,0.558908,682.233,538.421,620L200US53017,53,17,17,SHD,70.37,0.087468,0.000194
565,Polygon,566,1,565,53,11,11961,5301111961,A,961,Voting District 961,V1,G5240,N,5774623,0,45.5947659,-122.4656708,565,566,612,957,53,11,11961,5301111961,A,961,Voting District 961,V1,G5240,N,5774623,0,45.5948,-122.466,57458,1441,957,1,599,Clark,961,205,159,351,753,162,0,341,0.311765,0.322068,2105,0.357719715,963,460,762.658,306.566,336.257,324.81,324.094,376.679,255.054,0.476906,0.500551,0.596263,0.524573,340.397,308.506,620L200US53018,53,18,18,SHD,1304.635,0.189329,0.000666
580,Polygon,581,1,580,53,11,11900,5301111900,A,900,Voting District 900,V1,G5240,N,3130965,78906,45.5812376,-122.3607039,580,581,597,2129,53,11,11900,5301111900,A,900,Voting District 900,V1,G5240,N,3130965,78906,45.5812,-122.361,56469,2944,2129,1,585,Clark,900,187,395,485,1437,382,0,498,0.448864,0.434091,1437,1,900,4,1383,527,591,586,533,633,465,0.471377,0.523682,0.576503,0.523854,586.193,532.807,620L200US53018,53,18,18,SHD,1304.635,0.141057,0.00037
584,Polygon,585,1,584,53,11,11985,5301111985,A,985,Voting District 985,V1,G5240,N,3728678,323406,45.5871954,-122.3839151,584,585,618,2225,53,11,11985,5301111985,A,985,Voting District 985,V1,G5240,N,3728678,323406,45.5872,-122.384,57814,2996,2225,1,602,Clark,985,212,503,448,1537,498,0,442,0.528917,0.529787,1537,1,985,462,1518,670,538,715,478,785,384,0.554636,0.599329,0.671514,0.608493,725.932,467.068,620L200US53018,53,18,18,SHD,1304.635,0.151087,0.000467
586,Polygon,587,1,586,53,11,11950,5301111950,A,950,Voting District 950,V1,G5240,N,5198459,0,45.5797862,-122.4203315,586,587,610,2147,53,11,11950,5301111950,A,950,Voting District 950,V1,G5240,N,5198459,0,45.5798,-122.42,57315,2946,2147,1,597,Clark,950,202,469,424,1566,446,0,437,0.525196,0.505096,1566,1,950,459,1405,592,507,656,456,668,411,0.538671,0.589928,0.619092,0.582564,647.811,464.189,620L200US53018,53,18,18,SHD,1304.635,0.253729,0.000599
592,Polygon,593,1,592,53,11,11910,5301111910,A,910,Voting District 910,V1,G5240,N,12093665,37719,45.5634331,-122.2960013,592,593,599,2020,53,11,11910,5301111910,A,910,Voting District 910,V1,G5240,N,12093665,37719,45.5634,-122.296,56672,2708,2020,1,587,Clark,910,189,357,349,1210,348,0,346,0.505666,0.501441,1210,1,910,346,1197,444,452,502,391,558,320,0.495536,0.56215,0.635535,0.564407,504.015,388.985,620L200US53018,53,18,18,SHD,1304.635,0.377735,0.001398
